mode,tu_size,perf_event,count
subarray,64,4096,4096,3000,LLC-loads,83805
subarray,64,4096,4096,3000,LLC-load-misses,0
subarray,64,4096,4096,3000,LLC-stores,<not
subarray,64,4096,4096,3000,LLC-store-misses,<not
subarray,64,4096,4096,3000,cache-misses,<not
subarray,64,4096,4096,3000,cache-references,<not
subarray,64,4096,4096,3000,stalled-cycles-frontend,<not
subarray,64,4096,4096,3000,stalled-cycles-backend,<not
earlyexit,4,16,16,3000,cycles,2839139
earlyexit,4,16,16,3000,instructions,1724316
earlyexit,4,16,16,3000,L1-dcache-loads,411684
earlyexit,4,16,16,3000,L1-dcache-load-misses,<not
earlyexit,4,16,16,3000,LLC-loads,4159
earlyexit,4,16,16,3000,LLC-load-misses,0
earlyexit,4,16,16,3000,LLC-stores,<not
earlyexit,4,16,16,3000,LLC-store-misses,<not
earlyexit,4,16,16,3000,cache-misses,<not
earlyexit,4,16,16,3000,cache-references,<not
earlyexit,4,16,16,3000,stalled-cycles-frontend,<not
earlyexit,4,16,16,3000,stalled-cycles-backend,<not
earlyexit,8,64,64,3000,cycles,4039507
earlyexit,8,64,64,3000,instructions,2806600
earlyexit,8,64,64,3000,L1-dcache-loads,680489
earlyexit,8,64,64,3000,L1-dcache-load-misses,<not
earlyexit,8,64,64,3000,LLC-loads,6411
earlyexit,8,64,64,3000,LLC-load-misses,0
earlyexit,8,64,64,3000,LLC-stores,<not
earlyexit,8,64,64,3000,LLC-store-misses,<not
earlyexit,8,64,64,3000,cache-misses,<not
earlyexit,8,64,64,3000,cache-references,<not
earlyexit,8,64,64,3000,stalled-cycles-frontend,<not
earlyexit,8,64,64,3000,stalled-cycles-backend,<not
earlyexit,16,256,256,3000,cycles,8236803
earlyexit,16,256,256,3000,instructions,5321357
earlyexit,16,256,256,3000,L1-dcache-loads,1290131
earlyexit,16,256,256,3000,L1-dcache-load-misses,<not
earlyexit,16,256,256,3000,LLC-loads,11772
earlyexit,16,256,256,3000,LLC-load-misses,0
earlyexit,16,256,256,3000,LLC-stores,<not
earlyexit,16,256,256,3000,LLC-store-misses,<not
earlyexit,16,256,256,3000,cache-misses,<not
earlyexit,16,256,256,3000,cache-references,<not
earlyexit,16,256,256,3000,stalled-cycles-frontend,<not
earlyexit,16,256,256,3000,stalled-cycles-backend,<not
earlyexit,32,1024,1024,3000,cycles,19203767
earlyexit,32,1024,1024,3000,instructions,14136647
earlyexit,32,1024,1024,3000,L1-dcache-loads,3427513
earlyexit,32,1024,1024,3000,L1-dcache-load-misses,<not
earlyexit,32,1024,1024,3000,LLC-loads,32990
earlyexit,32,1024,1024,3000,LLC-load-misses,0
earlyexit,32,1024,1024,3000,LLC-stores,<not
earlyexit,32,1024,1024,3000,LLC-store-misses,<not
earlyexit,32,1024,1024,3000,cache-misses,<not
earlyexit,32,1024,1024,3000,cache-references,<not
earlyexit,32,1024,1024,3000,stalled-cycles-frontend,<not
earlyexit,32,1024,1024,3000,stalled-cycles-backend,<not
earlyexit,64,4096,4096,3000,cycles,<not
earlyexit,64,4096,4096,3000,instructions,<not
earlyexit,64,4096,4096,3000,L1-dcache-loads,<not
earlyexit,64,4096,4096,3000,L1-dcache-load-misses,<not
earlyexit,64,4096,4096,3000,LLC-loads,<not
earlyexit,64,4096,4096,3000,LLC-load-misses,<not
earlyexit,64,4096,4096,3000,LLC-stores,<not
earlyexit,64,4096,4096,3000,LLC-store-misses,<not
earlyexit,64,4096,4096,3000,cache-misses,<not
earlyexit,64,4096,4096,3000,cache-references,<not
earlyexit,64,4096,4096,3000,stalled-cycles-frontend,<not
earlyexit,64,4096,4096,3000,stalled-cycles-backend,<not
t4x4,4,16,16,3000,cycles,959909
t4x4,4,16,16,3000,instructions,720727
t4x4,4,16,16,3000,L1-dcache-loads,174756
t4x4,4,16,16,3000,L1-dcache-load-misses,<not
t4x4,4,16,16,3000,LLC-loads,1672
t4x4,4,16,16,3000,LLC-load-misses,3
t4x4,4,16,16,3000,LLC-stores,<not
t4x4,4,16,16,3000,LLC-store-misses,<not
t4x4,4,16,16,3000,cache-misses,<not
t4x4,4,16,16,3000,cache-references,<not
t4x4,4,16,16,3000,stalled-cycles-frontend,<not
t4x4,4,16,16,3000,stalled-cycles-backend,<not
t4x4,8,64,64,3000,cycles,1161721
t4x4,8,64,64,3000,instructions,799201
t4x4,8,64,64,3000,L1-dcache-loads,193800
t4x4,8,64,64,3000,L1-dcache-load-misses,<not
t4x4,8,64,64,3000,LLC-loads,1814
t4x4,8,64,64,3000,LLC-load-misses,0
t4x4,8,64,64,3000,LLC-stores,<not
t4x4,8,64,64,3000,LLC-store-misses,<not
t4x4,8,64,64,3000,cache-misses,<not
t4x4,8,64,64,3000,cache-references,<not
t4x4,8,64,64,3000,stalled-cycles-frontend,<not
t4x4,8,64,64,3000,stalled-cycles-backend,<not
t4x4,16,256,256,3000,cycles,1209870
t4x4,16,256,256,3000,instructions,772535
t4x4,16,256,256,3000,L1-dcache-loads,187334
t4x4,16,256,256,3000,L1-dcache-load-misses,<not
t4x4,16,256,256,3000,LLC-loads,1754
t4x4,16,256,256,3000,LLC-load-misses,0
t4x4,16,256,256,3000,LLC-stores,<not
t4x4,16,256,256,3000,LLC-store-misses,<not
t4x4,16,256,256,3000,cache-misses,<not
t4x4,16,256,256,3000,cache-references,<not
t4x4,16,256,256,3000,stalled-cycles-frontend,<not
t4x4,16,256,256,3000,stalled-cycles-backend,<not
t4x4,32,1024,1024,3000,cycles,1200066
t4x4,32,1024,1024,3000,instructions,714448
t4x4,32,1024,1024,3000,L1-dcache-loads,173222
t4x4,32,1024,1024,3000,L1-dcache-load-misses,<not
t4x4,32,1024,1024,3000,LLC-loads,1651
t4x4,32,1024,1024,3000,LLC-load-misses,3
t4x4,32,1024,1024,3000,LLC-stores,<not
t4x4,32,1024,1024,3000,LLC-store-misses,<not
t4x4,32,1024,1024,3000,cache-misses,<not
t4x4,32,1024,1024,3000,cache-references,<not
t4x4,32,1024,1024,3000,stalled-cycles-frontend,<not
t4x4,32,1024,1024,3000,stalled-cycles-backend,<not
t4x4,64,4096,4096,3000,cycles,<not
t4x4,64,4096,4096,3000,instructions,<not
t4x4,64,4096,4096,3000,L1-dcache-loads,<not
t4x4,64,4096,4096,3000,L1-dcache-load-misses,<not
t4x4,64,4096,4096,3000,LLC-loads,<not
t4x4,64,4096,4096,3000,LLC-load-misses,<not
t4x4,64,4096,4096,3000,LLC-stores,<not
t4x4,64,4096,4096,3000,LLC-store-misses,<not
t4x4,64,4096,4096,3000,cache-misses,<not
t4x4,64,4096,4096,3000,cache-references,<not
t4x4,64,4096,4096,3000,stalled-cycles-frontend,<not
t4x4,64,4096,4096,3000,stalled-cycles-backend,<not
t8x8,4,16,16,3000,cycles,1984884
t8x8,4,16,16,3000,instructions,1069223
t8x8,4,16,16,3000,L1-dcache-loads,259239
t8x8,4,16,16,3000,L1-dcache-load-misses,<not
t8x8,4,16,16,3000,LLC-loads,2524
t8x8,4,16,16,3000,LLC-load-misses,23
t8x8,4,16,16,3000,LLC-stores,<not
t8x8,4,16,16,3000,LLC-store-misses,<not
t8x8,4,16,16,3000,cache-misses,<not
t8x8,4,16,16,3000,cache-references,<not
t8x8,4,16,16,3000,stalled-cycles-frontend,<not
t8x8,4,16,16,3000,stalled-cycles-backend,<not
t8x8,8,64,64,3000,cycles,<not
t8x8,8,64,64,3000,instructions,<not
t8x8,8,64,64,3000,L1-dcache-loads,<not
t8x8,8,64,64,3000,L1-dcache-load-misses,<not
t8x8,8,64,64,3000,LLC-loads,<not
t8x8,8,64,64,3000,LLC-load-misses,<not
t8x8,8,64,64,3000,LLC-stores,<not
t8x8,8,64,64,3000,LLC-store-misses,<not
t8x8,8,64,64,3000,cache-misses,<not
t8x8,8,64,64,3000,cache-references,<not
t8x8,8,64,64,3000,stalled-cycles-frontend,<not
t8x8,8,64,64,3000,stalled-cycles-backend,<not
t8x8,16,256,256,3000,cycles,1905555
t8x8,16,256,256,3000,instructions,1173907
t8x8,16,256,256,3000,L1-dcache-loads,284620
t8x8,16,256,256,3000,L1-dcache-load-misses,<not
t8x8,16,256,256,3000,LLC-loads,2697
t8x8,16,256,256,3000,LLC-load-misses,0
t8x8,16,256,256,3000,LLC-stores,<not
